source,regime,sweep,sweep_value,d,N,average_in_degree,replication,method_internal,method_display,method_stream,cell_base_seed,data_seed,method_seed,paired_across_regimes
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,21,LibraryGreedy,Greedy-BIC,2,20260622,18057842528477142621,16813432482965447734,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,21,OracleDP,Poisson-only DP,3,20260622,18057842528477142621,2177538047173244869,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,21,PBSCM,PB-SCM,5,20260622,18057842528477142621,13000969053933993890,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,21,PBSCM_PGF,PB-SCM-PGF,6,20260622,18057842528477142621,3943630064382786957,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,21,PC-RCIT,PC-RCIT,4,20260622,18057842528477142621,13175736993050860083,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,21,PoissonDAG-ODS,ODS,7,20260622,18057842528477142621,1334515110587308727,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,LibraryDP,Proposed DP-BIC,1,20260622,16319850136651620651,5041544147761377049,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,LibraryGreedy,Greedy-BIC,2,20260622,16319850136651620651,17839213989991775787,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,OracleDP,Poisson-only DP,3,20260622,16319850136651620651,8152136875244157402,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,PBSCM,PB-SCM,5,20260622,16319850136651620651,4511001657976220645,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,PBSCM_PGF,PB-SCM-PGF,6,20260622,16319850136651620651,7966707580683502139,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,PC-RCIT,PC-RCIT,4,20260622,16319850136651620651,14603130005103491822,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,22,PoissonDAG-ODS,ODS,7,20260622,16319850136651620651,15454502592166462733,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,LibraryDP,Proposed DP-BIC,1,20260622,4327697606763814515,16622044912889891135,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,LibraryGreedy,Greedy-BIC,2,20260622,4327697606763814515,6435306388642607806,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,OracleDP,Poisson-only DP,3,20260622,4327697606763814515,6316355881887873085,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,PBSCM,PB-SCM,5,20260622,4327697606763814515,3631026079449188054,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,PBSCM_PGF,PB-SCM-PGF,6,20260622,4327697606763814515,11307409824846514948,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,PC-RCIT,PC-RCIT,4,20260622,4327697606763814515,9830642123443799749,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,23,PoissonDAG-ODS,ODS,7,20260622,4327697606763814515,8605882843859045086,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,LibraryDP,Proposed DP-BIC,1,20260622,11234682139885018690,5319040195109421472,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,LibraryGreedy,Greedy-BIC,2,20260622,11234682139885018690,8319877536094258577,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,OracleDP,Poisson-only DP,3,20260622,11234682139885018690,12209603540877051949,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,PBSCM,PB-SCM,5,20260622,11234682139885018690,1372817895843442445,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,PBSCM_PGF,PB-SCM-PGF,6,20260622,11234682139885018690,14203562111213698820,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,PC-RCIT,PC-RCIT,4,20260622,11234682139885018690,2158447650654633733,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,24,PoissonDAG-ODS,ODS,7,20260622,11234682139885018690,16804784682831826434,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,LibraryDP,Proposed DP-BIC,1,20260622,7580335431413512659,8892721325651872565,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,LibraryGreedy,Greedy-BIC,2,20260622,7580335431413512659,11573368257586566396,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,OracleDP,Poisson-only DP,3,20260622,7580335431413512659,9835981682625222705,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,PBSCM,PB-SCM,5,20260622,7580335431413512659,2499456784485397821,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,PBSCM_PGF,PB-SCM-PGF,6,20260622,7580335431413512659,14533107348945757576,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,PC-RCIT,PC-RCIT,4,20260622,7580335431413512659,9449110818639573655,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,25,PoissonDAG-ODS,ODS,7,20260622,7580335431413512659,5878029031246998860,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,LibraryDP,Proposed DP-BIC,1,20260622,3596535626098415042,14097235871999376432,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,LibraryGreedy,Greedy-BIC,2,20260622,3596535626098415042,1884213199101143448,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,OracleDP,Poisson-only DP,3,20260622,3596535626098415042,4523795386154079999,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,PBSCM,PB-SCM,5,20260622,3596535626098415042,12787331892218166936,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,PBSCM_PGF,PB-SCM-PGF,6,20260622,3596535626098415042,14033754506049277766,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,PC-RCIT,PC-RCIT,4,20260622,3596535626098415042,1613420238219153294,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,26,PoissonDAG-ODS,ODS,7,20260622,3596535626098415042,15510650733394441007,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,LibraryDP,Proposed DP-BIC,1,20260622,17942564428663399019,1391395273200849968,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,LibraryGreedy,Greedy-BIC,2,20260622,17942564428663399019,17387256576694061821,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,OracleDP,Poisson-only DP,3,20260622,17942564428663399019,6715052055589598305,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,PBSCM,PB-SCM,5,20260622,17942564428663399019,16064923892640877617,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,PBSCM_PGF,PB-SCM-PGF,6,20260622,17942564428663399019,8081284991983559407,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,PC-RCIT,PC-RCIT,4,20260622,17942564428663399019,15224700071478609884,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,27,PoissonDAG-ODS,ODS,7,20260622,17942564428663399019,10348410053850898447,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,LibraryDP,Proposed DP-BIC,1,20260622,8831162653915715228,3168292428605986064,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,LibraryGreedy,Greedy-BIC,2,20260622,8831162653915715228,18415902468832911405,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,OracleDP,Poisson-only DP,3,20260622,8831162653915715228,5038164863741315967,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,PBSCM,PB-SCM,5,20260622,8831162653915715228,5450577111637674916,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,PBSCM_PGF,PB-SCM-PGF,6,20260622,8831162653915715228,8877837491382609326,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,PC-RCIT,PC-RCIT,4,20260622,8831162653915715228,8792545593361923101,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,28,PoissonDAG-ODS,ODS,7,20260622,8831162653915715228,10211498952340777305,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,LibraryDP,Proposed DP-BIC,1,20260622,13904226968774756380,4368625747646318871,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,LibraryGreedy,Greedy-BIC,2,20260622,13904226968774756380,4527569255219534676,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,OracleDP,Poisson-only DP,3,20260622,13904226968774756380,3283802936166857579,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,PBSCM,PB-SCM,5,20260622,13904226968774756380,11089818784619260290,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,PBSCM_PGF,PB-SCM-PGF,6,20260622,13904226968774756380,13045124536310228438,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,PC-RCIT,PC-RCIT,4,20260622,13904226968774756380,14121415641713100107,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,29,PoissonDAG-ODS,ODS,7,20260622,13904226968774756380,18007346201829347613,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,LibraryDP,Proposed DP-BIC,1,20260622,535254796406752017,11030310633924241886,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,LibraryGreedy,Greedy-BIC,2,20260622,535254796406752017,8907761124898404210,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,OracleDP,Poisson-only DP,3,20260622,535254796406752017,11691427301962518555,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,PBSCM,PB-SCM,5,20260622,535254796406752017,1724714992110604534,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,PBSCM_PGF,PB-SCM-PGF,6,20260622,535254796406752017,15699641000026898799,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,PC-RCIT,PC-RCIT,4,20260622,535254796406752017,9704360055843046851,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,30,PoissonDAG-ODS,ODS,7,20260622,535254796406752017,14396214026624395671,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,LibraryDP,Proposed DP-BIC,1,20260622,14711235345774434524,13885259129908151783,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,LibraryGreedy,Greedy-BIC,2,20260622,14711235345774434524,8419981420745902548,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,OracleDP,Poisson-only DP,3,20260622,14711235345774434524,9546221166860374874,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,PBSCM,PB-SCM,5,20260622,14711235345774434524,9028639753357254862,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,PBSCM_PGF,PB-SCM-PGF,6,20260622,14711235345774434524,2700192487216764138,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,PC-RCIT,PC-RCIT,4,20260622,14711235345774434524,9810533990545680488,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,31,PoissonDAG-ODS,ODS,7,20260622,14711235345774434524,1303236559648177851,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,LibraryDP,Proposed DP-BIC,1,20260622,16989920581930672955,13116144919954524673,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,LibraryGreedy,Greedy-BIC,2,20260622,16989920581930672955,10848427835466528781,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,OracleDP,Poisson-only DP,3,20260622,16989920581930672955,17501256246319656792,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,PBSCM,PB-SCM,5,20260622,16989920581930672955,17643711435569313634,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,PBSCM_PGF,PB-SCM-PGF,6,20260622,16989920581930672955,2449667382502685435,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,PC-RCIT,PC-RCIT,4,20260622,16989920581930672955,3805681811160998468,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,32,PoissonDAG-ODS,ODS,7,20260622,16989920581930672955,13572690081486686544,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,LibraryDP,Proposed DP-BIC,1,20260622,7147580767750557161,7153378545366063051,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,LibraryGreedy,Greedy-BIC,2,20260622,7147580767750557161,2749427297569706042,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,OracleDP,Poisson-only DP,3,20260622,7147580767750557161,11392260739424977806,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,PBSCM,PB-SCM,5,20260622,7147580767750557161,3540707220710705170,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,PBSCM_PGF,PB-SCM-PGF,6,20260622,7147580767750557161,7859293821909961645,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,PC-RCIT,PC-RCIT,4,20260622,7147580767750557161,6394111343165973229,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,33,PoissonDAG-ODS,ODS,7,20260622,7147580767750557161,8732217633760379408,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,LibraryDP,Proposed DP-BIC,1,20260622,346109077627451737,11873348445536892782,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,LibraryGreedy,Greedy-BIC,2,20260622,346109077627451737,1848661140588044045,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,OracleDP,Poisson-only DP,3,20260622,346109077627451737,2678092377407173877,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,PBSCM,PB-SCM,5,20260622,346109077627451737,13458204607988489712,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,PBSCM_PGF,PB-SCM-PGF,6,20260622,346109077627451737,6847671040573617377,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,PC-RCIT,PC-RCIT,4,20260622,346109077627451737,244100215217589712,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,34,PoissonDAG-ODS,ODS,7,20260622,346109077627451737,8432994135207454793,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,LibraryDP,Proposed DP-BIC,1,20260622,8158349013419124196,2282676564182996823,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,LibraryGreedy,Greedy-BIC,2,20260622,8158349013419124196,11504783605156989914,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,OracleDP,Poisson-only DP,3,20260622,8158349013419124196,7464935502887044514,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,PBSCM,PB-SCM,5,20260622,8158349013419124196,14521904184141882412,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,PBSCM_PGF,PB-SCM-PGF,6,20260622,8158349013419124196,14199180925858307892,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,PC-RCIT,PC-RCIT,4,20260622,8158349013419124196,2268084534425066647,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,35,PoissonDAG-ODS,ODS,7,20260622,8158349013419124196,10916925642772817834,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,LibraryDP,Proposed DP-BIC,1,20260622,16155128835381066993,2020390239532936725,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,LibraryGreedy,Greedy-BIC,2,20260622,16155128835381066993,1812769731414957317,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,OracleDP,Poisson-only DP,3,20260622,16155128835381066993,328824612492870727,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,PBSCM,PB-SCM,5,20260622,16155128835381066993,17352439160560484948,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,PBSCM_PGF,PB-SCM-PGF,6,20260622,16155128835381066993,14131844701129078062,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,PC-RCIT,PC-RCIT,4,20260622,16155128835381066993,16280558124958793617,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,36,PoissonDAG-ODS,ODS,7,20260622,16155128835381066993,5661743387166448592,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,LibraryDP,Proposed DP-BIC,1,20260622,14795704487493673901,15654673489768807288,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,LibraryGreedy,Greedy-BIC,2,20260622,14795704487493673901,4040266843757067574,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,OracleDP,Poisson-only DP,3,20260622,14795704487493673901,6317174357184550330,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,PBSCM,PB-SCM,5,20260622,14795704487493673901,6644284854351185400,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,PBSCM_PGF,PB-SCM-PGF,6,20260622,14795704487493673901,8990643659719080258,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,PC-RCIT,PC-RCIT,4,20260622,14795704487493673901,5349912737808760580,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,37,PoissonDAG-ODS,ODS,7,20260622,14795704487493673901,16920064933706877810,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,LibraryDP,Proposed DP-BIC,1,20260622,4152501816488532828,7171548787596600206,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,LibraryGreedy,Greedy-BIC,2,20260622,4152501816488532828,379824838191237129,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,OracleDP,Poisson-only DP,3,20260622,4152501816488532828,12560242988123857158,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,PBSCM,PB-SCM,5,20260622,4152501816488532828,15349582022924229912,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,PBSCM_PGF,PB-SCM-PGF,6,20260622,4152501816488532828,5381333653874288701,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,PC-RCIT,PC-RCIT,4,20260622,4152501816488532828,14811990759682054676,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,38,PoissonDAG-ODS,ODS,7,20260622,4152501816488532828,17147934357031294971,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,LibraryDP,Proposed DP-BIC,1,20260622,17309019516089698041,1797146363622221745,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,LibraryGreedy,Greedy-BIC,2,20260622,17309019516089698041,1515386478257014045,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,OracleDP,Poisson-only DP,3,20260622,17309019516089698041,16541436355725896939,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,PBSCM,PB-SCM,5,20260622,17309019516089698041,11267532853040589643,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,PBSCM_PGF,PB-SCM-PGF,6,20260622,17309019516089698041,15826468420978539947,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,PC-RCIT,PC-RCIT,4,20260622,17309019516089698041,9808563294888875496,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,39,PoissonDAG-ODS,ODS,7,20260622,17309019516089698041,18108131895988281596,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,LibraryDP,Proposed DP-BIC,1,20260622,11914693703941018505,1492716130445964699,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,LibraryGreedy,Greedy-BIC,2,20260622,11914693703941018505,14517003301360236058,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,OracleDP,Poisson-only DP,3,20260622,11914693703941018505,17963137798648624502,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,PBSCM,PB-SCM,5,20260622,11914693703941018505,7446278668004757817,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,PBSCM_PGF,PB-SCM-PGF,6,20260622,11914693703941018505,8998694175177694166,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,PC-RCIT,PC-RCIT,4,20260622,11914693703941018505,7214105443760777392,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,40,PoissonDAG-ODS,ODS,7,20260622,11914693703941018505,13247556009778973289,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,LibraryDP,Proposed DP-BIC,1,20260622,18239955846183773750,10860470975913670544,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,LibraryGreedy,Greedy-BIC,2,20260622,18239955846183773750,15293746776270258983,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,OracleDP,Poisson-only DP,3,20260622,18239955846183773750,17656266928150974515,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,PBSCM,PB-SCM,5,20260622,18239955846183773750,422355848712662919,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,PBSCM_PGF,PB-SCM-PGF,6,20260622,18239955846183773750,11519972303985501198,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,PC-RCIT,PC-RCIT,4,20260622,18239955846183773750,16671957956511871020,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,41,PoissonDAG-ODS,ODS,7,20260622,18239955846183773750,3899568617013723896,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,LibraryDP,Proposed DP-BIC,1,20260622,1418598675917195313,8786547264859836196,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,LibraryGreedy,Greedy-BIC,2,20260622,1418598675917195313,9729321171001581596,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,OracleDP,Poisson-only DP,3,20260622,1418598675917195313,14480329653104018754,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,PBSCM,PB-SCM,5,20260622,1418598675917195313,14824218683036301686,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,PBSCM_PGF,PB-SCM-PGF,6,20260622,1418598675917195313,12741903920110596003,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,PC-RCIT,PC-RCIT,4,20260622,1418598675917195313,6228633972129032681,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,42,PoissonDAG-ODS,ODS,7,20260622,1418598675917195313,13793598335840761686,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,LibraryDP,Proposed DP-BIC,1,20260622,2038136704896531160,622683996642683174,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,LibraryGreedy,Greedy-BIC,2,20260622,2038136704896531160,3822070569774297649,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,OracleDP,Poisson-only DP,3,20260622,2038136704896531160,320231458911549622,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,PBSCM,PB-SCM,5,20260622,2038136704896531160,1817907195787557524,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,PBSCM_PGF,PB-SCM-PGF,6,20260622,2038136704896531160,16820309185199420540,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,PC-RCIT,PC-RCIT,4,20260622,2038136704896531160,11006208985500403567,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,43,PoissonDAG-ODS,ODS,7,20260622,2038136704896531160,8596283175934858428,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,LibraryDP,Proposed DP-BIC,1,20260622,13778800769439593491,9093938552524171927,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,LibraryGreedy,Greedy-BIC,2,20260622,13778800769439593491,12313004542936301961,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,OracleDP,Poisson-only DP,3,20260622,13778800769439593491,11131356975529251397,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,PBSCM,PB-SCM,5,20260622,13778800769439593491,8852786865224425972,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,PBSCM_PGF,PB-SCM-PGF,6,20260622,13778800769439593491,15554334816981699999,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,PC-RCIT,PC-RCIT,4,20260622,13778800769439593491,2500417116974472996,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,44,PoissonDAG-ODS,ODS,7,20260622,13778800769439593491,12745537131722855377,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,LibraryDP,Proposed DP-BIC,1,20260622,2437951426218850304,11927042588074186596,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,LibraryGreedy,Greedy-BIC,2,20260622,2437951426218850304,11341401501909523940,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,OracleDP,Poisson-only DP,3,20260622,2437951426218850304,5863053691651867996,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,PBSCM,PB-SCM,5,20260622,2437951426218850304,8682427104149517615,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,PBSCM_PGF,PB-SCM-PGF,6,20260622,2437951426218850304,15547451491607051005,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,PC-RCIT,PC-RCIT,4,20260622,2437951426218850304,5980034352687072861,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,45,PoissonDAG-ODS,ODS,7,20260622,2437951426218850304,16939593063213682641,True
ptsem_final_corrected_core,restricted,average_in_degree,1.0,8,3200,1.0,46,LibraryDP,Proposed DP-BIC,1,20260622,6866835175444471914,2764687962130089249,True
