regime,sweep,sweep_value,shared_cell_id,d,N,average_in_degree,replication,method_internal,method_display,master_seed,data_seed,method_seed
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,72,PBSCM,PB-SCM,20260622,9232494629662354504,4813948494026156988
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,72,PBSCM_PGF,PB-SCM-PGF,20260622,9232494629662354504,16364330393869923687
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,LibraryDP,Proposed DP-BIC,20260622,12072393898195615228,18149033030859371596
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,LibraryGreedy,Greedy-BIC,20260622,12072393898195615228,15564363321769587111
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,OracleDP,Oracle DP,20260622,12072393898195615228,4193012335761703841
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,PoissonDAG-ODS,ODS,20260622,12072393898195615228,13736892897210079395
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,PC-RCIT,PC-RCIT,20260622,12072393898195615228,9294753407592803244
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,PBSCM,PB-SCM,20260622,12072393898195615228,15403328882272623855
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,73,PBSCM_PGF,PB-SCM-PGF,20260622,12072393898195615228,4787782759797981643
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,LibraryDP,Proposed DP-BIC,20260622,15435222155662146652,2744345576079496371
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,LibraryGreedy,Greedy-BIC,20260622,15435222155662146652,3827831262595220815
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,OracleDP,Oracle DP,20260622,15435222155662146652,14275956958354933003
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,PoissonDAG-ODS,ODS,20260622,15435222155662146652,8182326142491305540
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,PC-RCIT,PC-RCIT,20260622,15435222155662146652,6268119451445780576
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,PBSCM,PB-SCM,20260622,15435222155662146652,12570449231704320964
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,74,PBSCM_PGF,PB-SCM-PGF,20260622,15435222155662146652,18007508474792683112
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,LibraryDP,Proposed DP-BIC,20260622,12484582168155948295,3274718878447410958
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,LibraryGreedy,Greedy-BIC,20260622,12484582168155948295,14725602473698547349
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,OracleDP,Oracle DP,20260622,12484582168155948295,5758002436086078416
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,PoissonDAG-ODS,ODS,20260622,12484582168155948295,15770857081962674973
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,PC-RCIT,PC-RCIT,20260622,12484582168155948295,8148965384722983175
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,PBSCM,PB-SCM,20260622,12484582168155948295,1714868866286616854
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,75,PBSCM_PGF,PB-SCM-PGF,20260622,12484582168155948295,2131719029576437420
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,LibraryDP,Proposed DP-BIC,20260622,13895882050099365889,9745769784599018583
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,LibraryGreedy,Greedy-BIC,20260622,13895882050099365889,14471846601028745627
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,OracleDP,Oracle DP,20260622,13895882050099365889,12451684202967738126
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,PoissonDAG-ODS,ODS,20260622,13895882050099365889,1813472376643452891
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,PC-RCIT,PC-RCIT,20260622,13895882050099365889,367567789860139948
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,PBSCM,PB-SCM,20260622,13895882050099365889,8072660716400318444
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,76,PBSCM_PGF,PB-SCM-PGF,20260622,13895882050099365889,15279579812633290183
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,LibraryDP,Proposed DP-BIC,20260622,9597159461715659224,13385713332574136511
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,LibraryGreedy,Greedy-BIC,20260622,9597159461715659224,11940794063372702365
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,OracleDP,Oracle DP,20260622,9597159461715659224,9540430066615790582
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,PoissonDAG-ODS,ODS,20260622,9597159461715659224,3757532922868322957
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,PC-RCIT,PC-RCIT,20260622,9597159461715659224,8785965298304610342
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,PBSCM,PB-SCM,20260622,9597159461715659224,9492353657330544183
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,77,PBSCM_PGF,PB-SCM-PGF,20260622,9597159461715659224,13873401705929038643
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,LibraryDP,Proposed DP-BIC,20260622,7504129117622988485,9444478487268447079
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,LibraryGreedy,Greedy-BIC,20260622,7504129117622988485,7778254594660957373
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,OracleDP,Oracle DP,20260622,7504129117622988485,11482133179692161207
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,PoissonDAG-ODS,ODS,20260622,7504129117622988485,2047216058094813956
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,PC-RCIT,PC-RCIT,20260622,7504129117622988485,12914522921701552322
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,PBSCM,PB-SCM,20260622,7504129117622988485,7103998890355008392
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,78,PBSCM_PGF,PB-SCM-PGF,20260622,7504129117622988485,4231457842559478368
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,LibraryDP,Proposed DP-BIC,20260622,5666242180247209444,16976745034464781728
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,LibraryGreedy,Greedy-BIC,20260622,5666242180247209444,1992163408118380783
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,OracleDP,Oracle DP,20260622,5666242180247209444,7240500297443413225
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,PoissonDAG-ODS,ODS,20260622,5666242180247209444,8923546644378208599
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,PC-RCIT,PC-RCIT,20260622,5666242180247209444,16614981608089648096
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,PBSCM,PB-SCM,20260622,5666242180247209444,14146598845920158011
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,79,PBSCM_PGF,PB-SCM-PGF,20260622,5666242180247209444,9230157696205116337
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,LibraryDP,Proposed DP-BIC,20260622,6949901218087384791,6571513292323902771
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,LibraryGreedy,Greedy-BIC,20260622,6949901218087384791,7420003950175047923
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,OracleDP,Oracle DP,20260622,6949901218087384791,3823210602229762841
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,PoissonDAG-ODS,ODS,20260622,6949901218087384791,7608584339725417341
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,PC-RCIT,PC-RCIT,20260622,6949901218087384791,8953914087671190580
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,PBSCM,PB-SCM,20260622,6949901218087384791,5557207963303611546
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,80,PBSCM_PGF,PB-SCM-PGF,20260622,6949901218087384791,9592619452752366823
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,LibraryDP,Proposed DP-BIC,20260622,2738412024812021440,11016948099976070268
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,LibraryGreedy,Greedy-BIC,20260622,2738412024812021440,10897282609987066206
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,OracleDP,Oracle DP,20260622,2738412024812021440,968324024902596751
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,PoissonDAG-ODS,ODS,20260622,2738412024812021440,8122039641909936326
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,PC-RCIT,PC-RCIT,20260622,2738412024812021440,13221827224231246905
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,PBSCM,PB-SCM,20260622,2738412024812021440,12827295978683641575
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,81,PBSCM_PGF,PB-SCM-PGF,20260622,2738412024812021440,237647694392955095
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,LibraryDP,Proposed DP-BIC,20260622,6558479722601923131,16472602797165402240
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,LibraryGreedy,Greedy-BIC,20260622,6558479722601923131,7916408534083681700
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,OracleDP,Oracle DP,20260622,6558479722601923131,10092666897036457447
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,PoissonDAG-ODS,ODS,20260622,6558479722601923131,6566422002653373519
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,PC-RCIT,PC-RCIT,20260622,6558479722601923131,9027756512542141810
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,PBSCM,PB-SCM,20260622,6558479722601923131,12183942559322366171
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,82,PBSCM_PGF,PB-SCM-PGF,20260622,6558479722601923131,11899927413994747030
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,LibraryDP,Proposed DP-BIC,20260622,14749392859151161139,2928901149010291333
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,LibraryGreedy,Greedy-BIC,20260622,14749392859151161139,12896527615456237463
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,OracleDP,Oracle DP,20260622,14749392859151161139,11881284717039940831
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,PoissonDAG-ODS,ODS,20260622,14749392859151161139,14110560644070578088
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,PC-RCIT,PC-RCIT,20260622,14749392859151161139,129877854506575993
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,PBSCM,PB-SCM,20260622,14749392859151161139,14514273463225394984
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,83,PBSCM_PGF,PB-SCM-PGF,20260622,14749392859151161139,1208093556704623561
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,LibraryDP,Proposed DP-BIC,20260622,16041815907863630688,11782457720530028656
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,LibraryGreedy,Greedy-BIC,20260622,16041815907863630688,1104284889977039043
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,OracleDP,Oracle DP,20260622,16041815907863630688,12819267516488706556
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,PoissonDAG-ODS,ODS,20260622,16041815907863630688,2289356164027427033
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,PC-RCIT,PC-RCIT,20260622,16041815907863630688,5346117330221189970
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,PBSCM,PB-SCM,20260622,16041815907863630688,7456648850940637708
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,84,PBSCM_PGF,PB-SCM-PGF,20260622,16041815907863630688,11579336754885598844
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,LibraryDP,Proposed DP-BIC,20260622,4720580780519950650,13277230803058855082
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,LibraryGreedy,Greedy-BIC,20260622,4720580780519950650,1636200638561921289
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,OracleDP,Oracle DP,20260622,4720580780519950650,12012430534603506244
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,PoissonDAG-ODS,ODS,20260622,4720580780519950650,3322610669260131571
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,PC-RCIT,PC-RCIT,20260622,4720580780519950650,16948768560043113577
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,PBSCM,PB-SCM,20260622,4720580780519950650,16130296649207445494
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,85,PBSCM_PGF,PB-SCM-PGF,20260622,4720580780519950650,16633479990730509197
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,LibraryDP,Proposed DP-BIC,20260622,7262703704753100521,6100829016892901703
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,LibraryGreedy,Greedy-BIC,20260622,7262703704753100521,17631675614976764944
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,OracleDP,Oracle DP,20260622,7262703704753100521,4393544240715026613
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,PoissonDAG-ODS,ODS,20260622,7262703704753100521,17408593865656400940
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,PC-RCIT,PC-RCIT,20260622,7262703704753100521,782722158133398567
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,PBSCM,PB-SCM,20260622,7262703704753100521,9580082803978777928
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,86,PBSCM_PGF,PB-SCM-PGF,20260622,7262703704753100521,17280600301849612763
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,LibraryDP,Proposed DP-BIC,20260622,302506131078906557,3616196792134422877
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,LibraryGreedy,Greedy-BIC,20260622,302506131078906557,5746839307942434889
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,OracleDP,Oracle DP,20260622,302506131078906557,15479745767530388528
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,PoissonDAG-ODS,ODS,20260622,302506131078906557,15991262452840100645
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,PC-RCIT,PC-RCIT,20260622,302506131078906557,14507694097696786631
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,PBSCM,PB-SCM,20260622,302506131078906557,1620633533300454679
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,87,PBSCM_PGF,PB-SCM-PGF,20260622,302506131078906557,6127749460554459919
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,LibraryDP,Proposed DP-BIC,20260622,5499965598498055234,17252760351769824482
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,LibraryGreedy,Greedy-BIC,20260622,5499965598498055234,10362717256516492165
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,OracleDP,Oracle DP,20260622,5499965598498055234,9065414081263684802
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,PoissonDAG-ODS,ODS,20260622,5499965598498055234,4499201944949366812
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,PC-RCIT,PC-RCIT,20260622,5499965598498055234,14451546756823907052
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,PBSCM,PB-SCM,20260622,5499965598498055234,17042382012807531118
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,88,PBSCM_PGF,PB-SCM-PGF,20260622,5499965598498055234,6320455216293666785
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,LibraryDP,Proposed DP-BIC,20260622,2377179253303423412,4973884913987891595
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,LibraryGreedy,Greedy-BIC,20260622,2377179253303423412,12272210118008853796
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,OracleDP,Oracle DP,20260622,2377179253303423412,18180132399365145046
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,PoissonDAG-ODS,ODS,20260622,2377179253303423412,6785036837296677283
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,PC-RCIT,PC-RCIT,20260622,2377179253303423412,17141557424298174833
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,PBSCM,PB-SCM,20260622,2377179253303423412,12448952288479452122
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,89,PBSCM_PGF,PB-SCM-PGF,20260622,2377179253303423412,12406257541263171478
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,LibraryDP,Proposed DP-BIC,20260622,10354431661996309308,5608137270528636297
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,LibraryGreedy,Greedy-BIC,20260622,10354431661996309308,6377629485635435733
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,OracleDP,Oracle DP,20260622,10354431661996309308,16082319938976151016
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,PoissonDAG-ODS,ODS,20260622,10354431661996309308,13158126540927255183
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,PC-RCIT,PC-RCIT,20260622,10354431661996309308,1387338854203711841
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,PBSCM,PB-SCM,20260622,10354431661996309308,7186229459594433031
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,90,PBSCM_PGF,PB-SCM-PGF,20260622,10354431661996309308,7630274482352487098
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,LibraryDP,Proposed DP-BIC,20260622,14237128898233758397,14038104012371715319
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,LibraryGreedy,Greedy-BIC,20260622,14237128898233758397,10507830027713800043
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,OracleDP,Oracle DP,20260622,14237128898233758397,9824384591978261421
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,PoissonDAG-ODS,ODS,20260622,14237128898233758397,16495840453914456819
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,PC-RCIT,PC-RCIT,20260622,14237128898233758397,2526191639339935157
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,PBSCM,PB-SCM,20260622,14237128898233758397,3360231247046725766
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,91,PBSCM_PGF,PB-SCM-PGF,20260622,14237128898233758397,17221457761898483460
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,LibraryDP,Proposed DP-BIC,20260622,7768416571813825328,18275747001698439476
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,LibraryGreedy,Greedy-BIC,20260622,7768416571813825328,7293833863697278117
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,OracleDP,Oracle DP,20260622,7768416571813825328,17405326904284558617
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,PoissonDAG-ODS,ODS,20260622,7768416571813825328,15426100777475018297
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,PC-RCIT,PC-RCIT,20260622,7768416571813825328,17623802644714678353
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,PBSCM,PB-SCM,20260622,7768416571813825328,13040859401494825877
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,92,PBSCM_PGF,PB-SCM-PGF,20260622,7768416571813825328,15230362665788602114
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,LibraryDP,Proposed DP-BIC,20260622,12876548105510560009,4196658421025095524
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,LibraryGreedy,Greedy-BIC,20260622,12876548105510560009,3407790076302751171
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,OracleDP,Oracle DP,20260622,12876548105510560009,13009877953725847516
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,PoissonDAG-ODS,ODS,20260622,12876548105510560009,10674434915591885857
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,PC-RCIT,PC-RCIT,20260622,12876548105510560009,9929328319895930498
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,PBSCM,PB-SCM,20260622,12876548105510560009,11404196035805573349
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,93,PBSCM_PGF,PB-SCM-PGF,20260622,12876548105510560009,8037326847796889549
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,LibraryDP,Proposed DP-BIC,20260622,14735190590699725019,2970449344127437611
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,LibraryGreedy,Greedy-BIC,20260622,14735190590699725019,2857357128527889449
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,OracleDP,Oracle DP,20260622,14735190590699725019,5544912606010603101
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,PoissonDAG-ODS,ODS,20260622,14735190590699725019,7037164814135453362
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,PC-RCIT,PC-RCIT,20260622,14735190590699725019,7791154845558471132
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,PBSCM,PB-SCM,20260622,14735190590699725019,16296447832330698262
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,94,PBSCM_PGF,PB-SCM-PGF,20260622,14735190590699725019,15074281716750826968
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,LibraryDP,Proposed DP-BIC,20260622,15210207400091332750,2904605992013899896
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,LibraryGreedy,Greedy-BIC,20260622,15210207400091332750,6019470839382207786
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,OracleDP,Oracle DP,20260622,15210207400091332750,15308585114231996744
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,PoissonDAG-ODS,ODS,20260622,15210207400091332750,16211982830110136920
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,PC-RCIT,PC-RCIT,20260622,15210207400091332750,8101876255023690958
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,PBSCM,PB-SCM,20260622,15210207400091332750,4021967063328828434
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,95,PBSCM_PGF,PB-SCM-PGF,20260622,15210207400091332750,7438616221019668059
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,LibraryDP,Proposed DP-BIC,20260622,11211096887478816411,4609897014679798700
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,LibraryGreedy,Greedy-BIC,20260622,11211096887478816411,11488265933657751540
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,OracleDP,Oracle DP,20260622,11211096887478816411,1994172337590055130
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,PoissonDAG-ODS,ODS,20260622,11211096887478816411,16646989230144363379
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,PC-RCIT,PC-RCIT,20260622,11211096887478816411,14981626775801765360
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,PBSCM,PB-SCM,20260622,11211096887478816411,16669309604291214143
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,96,PBSCM_PGF,PB-SCM-PGF,20260622,11211096887478816411,11201082253770670792
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,LibraryDP,Proposed DP-BIC,20260622,10400679252315764736,7476970009005274757
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,LibraryGreedy,Greedy-BIC,20260622,10400679252315764736,12382861482650835754
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,OracleDP,Oracle DP,20260622,10400679252315764736,4536065378992158646
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,PoissonDAG-ODS,ODS,20260622,10400679252315764736,8258956726593795464
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,PC-RCIT,PC-RCIT,20260622,10400679252315764736,13205244246115509554
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,PBSCM,PB-SCM,20260622,10400679252315764736,16316976700718780535
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,97,PBSCM_PGF,PB-SCM-PGF,20260622,10400679252315764736,18021740837414125488
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,98,LibraryDP,Proposed DP-BIC,20260622,15568405937240479428,2313615407994389040
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,98,LibraryGreedy,Greedy-BIC,20260622,15568405937240479428,12755188989952841226
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,98,OracleDP,Oracle DP,20260622,15568405937240479428,719816745050645548
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,98,PoissonDAG-ODS,ODS,20260622,15568405937240479428,12311159569246509618
restricted,average_in_degree,2.0,restricted_d8_N3200_k2,8,3200,2.0,98,PC-RCIT,PC-RCIT,20260622,15568405937240479428,16028736305348943922
