source,regime,sweep,sweep_value,d,N,average_in_degree,replication,cell_base_seed,data_seed,paired_across_regimes
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,5,479817878749170990,16183034428202267985,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,6,479817878749170990,14561981268486494045,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,7,479817878749170990,17721692137979705842,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,8,479817878749170990,8651885494441524830,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,9,479817878749170990,7565723277890895436,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,10,479817878749170990,9817674982076314452,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,11,479817878749170990,7974574841136805008,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,12,479817878749170990,11763713048315903738,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,13,479817878749170990,6237394800449960474,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,14,479817878749170990,15576392220031293815,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,15,479817878749170990,8142395565213939863,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,16,479817878749170990,7776516567866106603,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,17,479817878749170990,1712598641696102316,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,18,479817878749170990,1056337913621873441,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,19,479817878749170990,11787473205585773425,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,20,479817878749170990,18140525653402319040,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,21,479817878749170990,7138496849277642821,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,22,479817878749170990,7666494979054010295,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,23,479817878749170990,915844739124875304,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,24,479817878749170990,4071218989921294712,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,25,479817878749170990,12238232130677015383,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,26,479817878749170990,5261730485609227686,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,27,479817878749170990,8916015674938688553,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,28,479817878749170990,15234641911525014881,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,29,479817878749170990,17808143869588730717,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,30,479817878749170990,18323559408922761145,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,31,479817878749170990,4669970951579844481,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,32,479817878749170990,8353276246218761164,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,33,479817878749170990,5365498837452906751,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,34,479817878749170990,5861673894469863938,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,35,479817878749170990,7580249123261767972,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,36,479817878749170990,16838726456290894927,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,37,479817878749170990,10573062926633817722,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,38,479817878749170990,11569417223602011880,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,39,479817878749170990,10992391269949614752,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,40,479817878749170990,10529402506179835317,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,41,479817878749170990,1378452335888337325,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,42,479817878749170990,6944708552814697466,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,43,479817878749170990,8224071005126333014,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,44,479817878749170990,16142827045191842642,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,45,479817878749170990,7797665471253666194,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,46,479817878749170990,2559803338135032417,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,47,479817878749170990,952549310074684550,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,48,479817878749170990,133611414100126587,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,49,479817878749170990,5475891938461679129,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,50,479817878749170990,10116729253288025108,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,51,479817878749170990,123266893889519630,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,52,479817878749170990,7132260712588873487,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,53,479817878749170990,2150502534754611118,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,54,479817878749170990,17598678890931979913,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,55,479817878749170990,1703830531350199658,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,56,479817878749170990,8865147957108028111,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,57,479817878749170990,18152205249046423461,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,58,479817878749170990,4525297170357286889,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,59,479817878749170990,9066153562922141245,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,60,479817878749170990,18342946975804072987,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,61,479817878749170990,16071336000494730633,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,62,479817878749170990,14731086341039887245,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,63,479817878749170990,14906756226735046221,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,64,479817878749170990,907790006098304344,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,65,479817878749170990,15892093205633082070,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,66,479817878749170990,10417891973507344735,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,67,479817878749170990,4217928458468729668,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,68,479817878749170990,5384974760540322981,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,69,479817878749170990,7913518423243595129,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,70,479817878749170990,3588241106658153365,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,71,479817878749170990,13244456514878208394,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,72,479817878749170990,17299714123182034406,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,73,479817878749170990,5368798974989087777,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,74,479817878749170990,13459443867026242343,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,75,479817878749170990,7994739088544351478,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,76,479817878749170990,17361243360719229773,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,77,479817878749170990,14412054427547160160,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,78,479817878749170990,8744720909772142028,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,79,479817878749170990,3596646662040592671,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,80,479817878749170990,15371841669070206497,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,81,479817878749170990,11162538049181867842,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,82,479817878749170990,2586774823940762639,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,83,479817878749170990,7988001277701876430,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,84,479817878749170990,11695008286027032941,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,85,479817878749170990,14377200376663012963,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,86,479817878749170990,15252964705499823049,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,87,479817878749170990,7623465773736538222,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,88,479817878749170990,11546718879956350753,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,89,479817878749170990,16462929735069290499,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,90,479817878749170990,7248105314381834141,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,91,479817878749170990,1346770766744446878,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,92,479817878749170990,17541797708773271057,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,93,479817878749170990,13034804146153896944,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,94,479817878749170990,15818739517378760613,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,95,479817878749170990,4920191565587416746,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,96,479817878749170990,17312956220900147171,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,97,479817878749170990,14389130932605364475,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,98,479817878749170990,16470219276337966574,True
formal_missing_experiment,restricted,average_in_degree,2.5,8,3200,2.5,99,479817878749170990,7282337501096282486,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,0,3685166584740309254,8234680037126200809,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,1,3685166584740309254,9952432660425836141,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,2,3685166584740309254,14484327117830891440,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,3,3685166584740309254,9678133414481074982,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,4,3685166584740309254,15100377468421148090,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,5,3685166584740309254,7093840431971395763,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,6,3685166584740309254,18061019228933215706,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,7,3685166584740309254,1902876077636337486,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,8,3685166584740309254,10620217460637342891,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,9,3685166584740309254,5079562413066521429,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,10,3685166584740309254,8058914874769216952,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,11,3685166584740309254,6852735793410999645,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,12,3685166584740309254,10396138484631687791,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,13,3685166584740309254,15702937235884574303,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,14,3685166584740309254,11652773435923738461,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,15,3685166584740309254,9116664204711486964,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,16,3685166584740309254,2420010034139877819,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,17,3685166584740309254,5361052360053366727,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,18,3685166584740309254,800972640497422706,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,19,3685166584740309254,2152657383245092809,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,20,3685166584740309254,15839856206256844264,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,21,3685166584740309254,5704059029914049679,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,22,3685166584740309254,5491636478943257255,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,23,3685166584740309254,14155774532005730040,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,24,3685166584740309254,774847836375109254,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,25,3685166584740309254,2987242759513929871,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,26,3685166584740309254,3792982031188650780,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,27,3685166584740309254,17881326450193833874,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,28,3685166584740309254,654327387376400637,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,29,3685166584740309254,5655718356562059213,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,30,3685166584740309254,3128853840494199599,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,31,3685166584740309254,176232966627585032,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,32,3685166584740309254,9055877237112479497,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,33,3685166584740309254,15355373172971284648,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,34,3685166584740309254,13125088903361148276,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,35,3685166584740309254,3965287586414157995,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,36,3685166584740309254,11732070208388203140,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,37,3685166584740309254,6545113132540140006,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,38,3685166584740309254,15429094897940645909,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,39,3685166584740309254,16557481468424051617,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,40,3685166584740309254,9041844104064280637,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,41,3685166584740309254,11385527887411795734,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,42,3685166584740309254,2520846930761231562,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,43,3685166584740309254,16460975087513608393,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,44,3685166584740309254,16546977482139871622,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,45,3685166584740309254,9481482841577180469,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,46,3685166584740309254,17581501618613138821,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,47,3685166584740309254,5984343923426805306,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,48,3685166584740309254,794198626628252526,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,49,3685166584740309254,12672830818959385916,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,50,3685166584740309254,7164048771059344847,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,51,3685166584740309254,3550871615892809950,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,52,3685166584740309254,4376164449075928540,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,53,3685166584740309254,3706702153862232114,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,54,3685166584740309254,14366327139812693399,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,55,3685166584740309254,12551907094419905355,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,56,3685166584740309254,10751868398194849696,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,57,3685166584740309254,1966639252271685174,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,58,3685166584740309254,12841048647432154320,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,59,3685166584740309254,9724528867036155565,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,60,3685166584740309254,3640074561285709700,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,61,3685166584740309254,2424853077033437906,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,62,3685166584740309254,9159657996717780742,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,63,3685166584740309254,12734891349598373418,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,64,3685166584740309254,11334425330481489662,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,65,3685166584740309254,14952054395562068968,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,66,3685166584740309254,100799191428243230,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,67,3685166584740309254,18398132455049762496,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,68,3685166584740309254,15620923976211993543,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,69,3685166584740309254,14835595248962979237,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,70,3685166584740309254,16578530980352453483,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,71,3685166584740309254,166167190841207446,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,72,3685166584740309254,12943510811365193588,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,73,3685166584740309254,17117449768601277151,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,74,3685166584740309254,10973774794447220523,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,75,3685166584740309254,6662961573800916870,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,76,3685166584740309254,13645682289988279409,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,77,3685166584740309254,15734650627390434205,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,78,3685166584740309254,8771557319433134043,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,79,3685166584740309254,9929144313452242742,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,80,3685166584740309254,2146199471346728450,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,81,3685166584740309254,3382115345238753196,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,82,3685166584740309254,1105023800247981603,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,83,3685166584740309254,11813790286485649779,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,84,3685166584740309254,2988474887157347828,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,85,3685166584740309254,16103262373354442033,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,86,3685166584740309254,10301876126659740328,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,87,3685166584740309254,6762849683753645894,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,88,3685166584740309254,15344280743874004462,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,89,3685166584740309254,8141872085012483797,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,90,3685166584740309254,17436578709134114807,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,91,3685166584740309254,5486827687398823555,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,92,3685166584740309254,7138018197286858998,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,93,3685166584740309254,5086682845553714921,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,94,3685166584740309254,13844560268860127479,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,95,3685166584740309254,1363262645131558486,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,96,3685166584740309254,110148641585486573,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,97,3685166584740309254,15211339006713932662,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,98,3685166584740309254,4566417978215650492,True
formal_missing_experiment,restricted,average_in_degree,3.0,8,3200,3.0,99,3685166584740309254,9775840353276355718,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,0,5330321582129105504,9214136909888383372,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,1,5330321582129105504,5973173559645725050,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,2,5330321582129105504,6282915760180006003,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,3,5330321582129105504,11030414806090353752,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,4,5330321582129105504,17171466868361945688,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,5,5330321582129105504,18412289665279924172,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,6,5330321582129105504,18162545128506592877,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,7,5330321582129105504,10116296812612865140,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,8,5330321582129105504,4392842279980935684,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,9,5330321582129105504,492209192351187069,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,10,5330321582129105504,3593111883834903238,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,11,5330321582129105504,4638563399112189487,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,12,5330321582129105504,14219203032674026492,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,13,5330321582129105504,4033812046915239501,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,14,5330321582129105504,4722705453673628350,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,15,5330321582129105504,2216222111460946560,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,16,5330321582129105504,17910386693676556921,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,17,5330321582129105504,4715229825064317072,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,18,5330321582129105504,11047259724079410868,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,19,5330321582129105504,3118702053418314238,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,20,5330321582129105504,14993124855517544447,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,21,5330321582129105504,11457471004440401157,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,22,5330321582129105504,427662817482161619,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,23,5330321582129105504,2811420643931238244,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,24,5330321582129105504,6195826463962065544,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,25,5330321582129105504,4419361153847446047,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,26,5330321582129105504,11278099893686397587,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,27,5330321582129105504,15655314118422535525,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,28,5330321582129105504,14086925952729593576,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,29,5330321582129105504,14953562682116148506,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,30,5330321582129105504,1882100099360040758,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,31,5330321582129105504,14633317356017123780,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,32,5330321582129105504,3250901646221026639,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,33,5330321582129105504,16003432581355939612,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,34,5330321582129105504,12406367976269598452,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,35,5330321582129105504,14699445111579289111,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,36,5330321582129105504,16968973857405933986,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,37,5330321582129105504,10172113322041005969,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,38,5330321582129105504,4842152524606757352,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,39,5330321582129105504,11141384317860438009,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,40,5330321582129105504,12198774593083538447,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,41,5330321582129105504,3881473100448427887,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,42,5330321582129105504,15965670515970893857,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,43,5330321582129105504,16145809002886493662,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,44,5330321582129105504,9964797264137126373,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,45,5330321582129105504,3615658619477108973,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,46,5330321582129105504,2478914212252886482,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,47,5330321582129105504,11521220083398259368,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,48,5330321582129105504,9012028413183908325,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,49,5330321582129105504,5791969574657698148,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,50,5330321582129105504,16880147289490320248,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,51,5330321582129105504,7678031869501898517,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,52,5330321582129105504,12389149201193621125,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,53,5330321582129105504,6936203373427333583,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,54,5330321582129105504,15786565770191900614,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,55,5330321582129105504,542837992404188532,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,56,5330321582129105504,5203152350705229066,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,57,5330321582129105504,3411213477506130908,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,58,5330321582129105504,15177370873587793008,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,59,5330321582129105504,602615683034558443,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,60,5330321582129105504,12479186671997750494,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,61,5330321582129105504,3749806659461225746,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,62,5330321582129105504,12830000751180358554,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,63,5330321582129105504,7004695063906831065,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,64,5330321582129105504,3568869157325955112,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,65,5330321582129105504,14144574306246646403,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,66,5330321582129105504,2786190477284668288,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,67,5330321582129105504,6106347299955731316,True
formal_missing_experiment,restricted,dimension,4.0,4,3200,1.5,68,5330321582129105504,13327541479164782115,True
